Merilno mesto,GSRN MM,Časovna značka,Leto,Mesec,Energija A+,Energija A-,Energija R+,Energija R-,P+ Prejeta delovna moč,P- Oddana delovna moč,Q+ Prejeta jalova moč,Q- Oddana jalova moč,Blok,Dogovorjena moč,Status odčitka A+,Status odčitka A-,Status odčitka R+,Status odčitka R-,Obračunski podatek
6-80061,383111580026338459,2023-06-27T19:45,2023,6,0.1410,0.0000,,,0.5640,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T20:00,2023,6,0.1660,0.0000,,,0.6640,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T20:15,2023,6,0.3710,0.0000,,,1.4840,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T20:30,2023,6,0.7950,0.0000,,,3.1800,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T20:45,2023,6,0.6540,0.0000,,,2.6160,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T21:00,2023,6,0.6600,0.0000,,,2.6400,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T21:15,2023,6,0.1080,0.0000,,,0.4320,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T21:30,2023,6,0.1460,0.0000,,,0.5840,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T21:45,2023,6,0.1450,0.0000,,,0.5800,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T22:00,2023,6,0.1300,0.0000,,,0.5200,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T22:15,2023,6,0.1350,0.0000,,,0.5400,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T22:30,2023,6,0.1140,0.0000,,,0.4560,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T22:45,2023,6,0.1030,0.0000,,,0.4120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T23:00,2023,6,0.0720,0.0000,,,0.2880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T23:15,2023,6,0.1110,0.0000,,,0.4440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T23:30,2023,6,0.1360,0.0000,,,0.5440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T23:45,2023,6,0.1240,0.0000,,,0.4960,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T00:00,2023,6,0.1090,0.0000,,,0.4360,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T00:15,2023,6,0.0890,0.0000,,,0.3560,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T00:30,2023,6,0.0860,0.0000,,,0.3440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T00:45,2023,6,0.0940,0.0000,,,0.3760,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T01:00,2023,6,0.1280,0.0000,,,0.5120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T01:15,2023,6,0.1070,0.0000,,,0.4280,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T01:30,2023,6,0.1260,0.0000,,,0.5040,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T01:45,2023,6,0.0800,0.0000,,,0.3200,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T02:00,2023,6,0.0660,0.0000,,,0.2640,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T02:15,2023,6,0.0990,0.0000,,,0.3960,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T02:30,2023,6,0.0860,0.0000,,,0.3440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T02:45,2023,6,0.0880,0.0000,,,0.3520,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T03:00,2023,6,0.0770,0.0000,,,0.3080,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T03:15,2023,6,0.0780,0.0000,,,0.3120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T03:30,2023,6,0.1020,0.0000,,,0.4080,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T03:45,2023,6,0.1040,0.0000,,,0.4160,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T04:00,2023,6,0.0760,0.0000,,,0.3040,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T04:15,2023,6,0.0850,0.0000,,,0.3400,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T04:30,2023,6,0.1060,0.0000,,,0.4240,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T04:45,2023,6,0.0910,0.0000,,,0.3640,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T05:00,2023,6,0.1100,0.0000,,,0.4400,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T05:15,2023,6,0.0840,0.0000,,,0.3360,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T05:30,2023,6,0.1020,0.0000,,,0.4080,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T05:45,2023,6,0.0960,0.0000,,,0.3840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T06:00,2023,6,0.0860,0.0000,,,0.3440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T06:15,2023,6,0.1440,0.0000,,,0.5760,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T06:30,2023,6,0.1270,0.0000,,,0.5080,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T06:45,2023,6,0.0890,0.0010,,,0.3560,0.0040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T07:00,2023,6,0.1140,0.0010,,,0.4560,0.0040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T07:15,2023,6,0.0990,0.0010,,,0.3960,0.0040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T07:30,2023,6,0.1000,0.0040,,,0.4000,0.0160,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T07:45,2023,6,0.1140,0.0000,,,0.4560,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T08:00,2023,6,0.0720,0.0000,,,0.2880,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T08:15,2023,6,0.4750,0.0150,,,1.9000,0.0600,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T08:30,2023,6,0.3150,0.0470,,,1.2600,0.1880,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T08:45,2023,6,0.3010,0.0510,,,1.2040,0.2040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T09:00,2023,6,0.0730,0.1460,,,0.2920,0.5840,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T09:15,2023,6,0.0340,0.2980,,,0.1360,1.1920,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T09:30,2023,6,0.0180,0.6300,,,0.0720,2.5200,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T09:45,2023,6,0.0170,0.7920,,,0.0680,3.1680,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T10:00,2023,6,0.0080,1.3860,,,0.0320,5.5440,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T10:15,2023,6,0.0020,2.0100,,,0.0080,8.0400,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T10:30,2023,6,0.0010,2.0870,,,0.0040,8.3480,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T10:45,2023,6,0.0000,2.3040,,,0.0000,9.2160,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T11:00,2023,6,0.0000,2.1170,,,0.0000,8.4680,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T11:15,2023,6,0.0000,2.3790,,,0.0000,9.5160,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T11:30,2023,6,0.0000,2.4340,,,0.0000,9.7360,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T11:45,2023,6,0.0000,2.5030,,,0.0000,10.0120,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T12:00,2023,6,0.0000,2.5450,,,0.0000,10.1800,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T12:15,2023,6,0.0000,2.5470,,,0.0000,10.1880,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T12:30,2023,6,0.0000,2.5560,,,0.0000,10.2240,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T12:45,2023,6,0.0010,2.3320,,,0.0040,9.3280,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T13:00,2023,6,0.0000,1.8600,,,0.0000,7.4400,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T13:15,2023,6,0.0000,2.1320,,,0.0000,8.5280,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T13:30,2023,6,0.0040,1.4490,,,0.0160,5.7960,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T13:45,2023,6,0.0090,1.3820,,,0.0360,5.5280,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T14:00,2023,6,0.0000,2.0610,,,0.0000,8.2440,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T14:15,2023,6,0.0000,1.7210,,,0.0000,6.8840,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T14:30,2023,6,0.0000,1.5370,,,0.0000,6.1480,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T14:45,2023,6,0.0000,1.7200,,,0.0000,6.8800,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T15:00,2023,6,0.0000,1.3250,,,0.0000,5.3000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T15:15,2023,6,0.0000,1.2010,,,0.0000,4.8040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T15:30,2023,6,0.0000,1.1290,,,0.0000,4.5160,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T15:45,2023,6,0.0000,0.7600,,,0.0000,3.0400,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T16:00,2023,6,0.0000,0.8620,,,0.0000,3.4480,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T16:15,2023,6,0.0000,0.9570,,,0.0000,3.8280,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T16:30,2023,6,0.0000,1.1410,,,0.0000,4.5640,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T16:45,2023,6,0.0000,1.2820,,,0.0000,5.1280,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T17:00,2023,6,0.0080,1.0340,,,0.0320,4.1360,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T17:15,2023,6,0.0310,0.8170,,,0.1240,3.2680,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T17:30,2023,6,0.1030,0.6180,,,0.4120,2.4720,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T17:45,2023,6,0.1840,0.4190,,,0.7360,1.6760,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T18:00,2023,6,0.1020,0.2960,,,0.4080,1.1840,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T18:15,2023,6,0.1340,0.1460,,,0.5360,0.5840,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T18:30,2023,6,0.1260,0.0920,,,0.5040,0.3680,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T18:45,2023,6,0.0000,0.1000,,,0.0000,0.4000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T19:00,2023,6,0.0010,0.0670,,,0.0040,0.2680,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T19:15,2023,6,0.0000,0.0520,,,0.0000,0.2080,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T19:30,2023,6,0.0030,0.0330,,,0.0120,0.1320,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T19:45,2023,6,0.0270,0.0030,,,0.1080,0.0120,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T20:00,2023,6,0.0600,0.0000,,,0.2400,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-28T20:15,2023,6,0.0640,0.0000,,,0.2560,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T20:30,2023,6,0.0570,0.0000,,,0.2280,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T20:45,2023,6,0.0850,0.0040,,,0.3400,0.0160,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T21:00,2023,6,0.1000,0.0020,,,0.4000,0.0080,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T21:15,2023,6,0.1080,0.0000,,,0.4320,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T21:30,2023,6,0.1440,0.0000,,,0.5760,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T21:45,2023,6,0.1250,0.0000,,,0.5000,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T22:00,2023,6,0.1140,0.0000,,,0.4560,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-28T22:15,2023,6,0.1650,0.0000,,,0.6600,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T22:30,2023,6,0.1500,0.0000,,,0.6000,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T22:45,2023,6,0.1530,0.0000,,,0.6120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T23:00,2023,6,0.2870,0.0000,,,1.1480,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T23:15,2023,6,0.5720,0.0000,,,2.2880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T23:30,2023,6,0.4220,0.0000,,,1.6880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-28T23:45,2023,6,0.4150,0.0000,,,1.6600,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T00:00,2023,6,0.1520,0.0000,,,0.6080,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T00:15,2023,6,0.1270,0.0000,,,0.5080,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T00:30,2023,6,0.0930,0.0000,,,0.3720,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T00:45,2023,6,0.0940,0.0000,,,0.3760,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T01:00,2023,6,0.0970,0.0000,,,0.3880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T01:15,2023,6,0.1100,0.0000,,,0.4400,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T01:30,2023,6,0.1100,0.0000,,,0.4400,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T01:45,2023,6,0.0810,0.0000,,,0.3240,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T02:00,2023,6,0.0710,0.0000,,,0.2840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T02:15,2023,6,0.0950,0.0000,,,0.3800,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T02:30,2023,6,0.0800,0.0000,,,0.3200,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T02:45,2023,6,0.1110,0.0000,,,0.4440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T03:00,2023,6,0.0930,0.0000,,,0.3720,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T03:15,2023,6,0.1000,0.0000,,,0.4000,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T03:30,2023,6,0.0780,0.0000,,,0.3120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T03:45,2023,6,0.0670,0.0000,,,0.2680,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T04:00,2023,6,0.0410,0.0000,,,0.1640,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T04:15,2023,6,0.1000,0.0000,,,0.4000,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T04:30,2023,6,0.0780,0.0000,,,0.3120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T04:45,2023,6,0.0970,0.0000,,,0.3880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T05:00,2023,6,0.0440,0.0000,,,0.1760,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T05:15,2023,6,0.0840,0.0000,,,0.3360,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T05:30,2023,6,0.0730,0.0020,,,0.2920,0.0080,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T05:45,2023,6,0.0640,0.0000,,,0.2560,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T06:00,2023,6,0.0240,0.0030,,,0.0960,0.0120,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T06:15,2023,6,0.0220,0.0080,,,0.0880,0.0320,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T06:30,2023,6,0.0080,0.0580,,,0.0320,0.2320,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T06:45,2023,6,0.0000,0.3710,,,0.0000,1.4840,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T07:00,2023,6,0.0000,0.5130,,,0.0000,2.0520,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T07:15,2023,6,0.0000,0.5720,,,0.0000,2.2880,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T07:30,2023,6,0.0310,0.6430,,,0.1240,2.5720,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T07:45,2023,6,0.1030,0.6900,,,0.4120,2.7600,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T08:00,2023,6,0.3620,0.4180,,,1.4480,1.6720,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T08:15,2023,6,0.0560,0.6990,,,0.2240,2.7960,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T08:30,2023,6,0.1470,0.7630,,,0.5880,3.0520,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T08:45,2023,6,0.0000,1.3290,,,0.0000,5.3160,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T09:00,2023,6,0.0000,1.5060,,,0.0000,6.0240,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T09:15,2023,6,0.0000,1.5220,,,0.0000,6.0880,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T09:30,2023,6,0.0000,1.7990,,,0.0000,7.1960,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T09:45,2023,6,0.0000,1.9050,,,0.0000,7.6200,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T10:00,2023,6,0.0000,2.0050,,,0.0000,8.0200,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T10:15,2023,6,0.0000,2.1430,,,0.0000,8.5720,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T10:30,2023,6,0.0000,2.2260,,,0.0000,8.9040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T10:45,2023,6,0.0000,2.3000,,,0.0000,9.2000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T11:00,2023,6,0.0000,2.3200,,,0.0000,9.2800,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T11:15,2023,6,0.0000,2.4000,,,0.0000,9.6000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T11:30,2023,6,0.0000,2.4730,,,0.0000,9.8920,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T11:45,2023,6,0.0000,2.5110,,,0.0000,10.0440,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T12:00,2023,6,0.0000,2.5170,,,0.0000,10.0680,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T12:15,2023,6,0.0000,2.3480,,,0.0000,9.3920,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T12:30,2023,6,0.0000,2.3650,,,0.0000,9.4600,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T12:45,2023,6,0.0000,2.3930,,,0.0000,9.5720,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T13:00,2023,6,0.0000,2.3770,,,0.0000,9.5080,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T13:15,2023,6,0.0000,2.3440,,,0.0000,9.3760,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T13:30,2023,6,0.0000,2.2850,,,0.0000,9.1400,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T13:45,2023,6,0.0000,2.1310,,,0.0000,8.5240,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T14:00,2023,6,0.0000,2.1510,,,0.0000,8.6040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T14:15,2023,6,0.0000,2.0870,,,0.0000,8.3480,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T14:30,2023,6,0.0000,2.0810,,,0.0000,8.3240,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T14:45,2023,6,0.0000,1.9900,,,0.0000,7.9600,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T15:00,2023,6,0.0000,1.8820,,,0.0000,7.5280,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T15:15,2023,6,0.0000,1.7620,,,0.0000,7.0480,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T15:30,2023,6,0.0000,1.6860,,,0.0000,6.7440,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T15:45,2023,6,0.0000,1.5560,,,0.0000,6.2240,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T16:00,2023,6,0.0000,1.4860,,,0.0000,5.9440,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T16:15,2023,6,0.0100,1.3160,,,0.0400,5.2640,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T16:30,2023,6,0.0000,1.2490,,,0.0000,4.9960,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T16:45,2023,6,0.0310,0.8830,,,0.1240,3.5320,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T17:00,2023,6,0.0540,0.6910,,,0.2160,2.7640,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T17:15,2023,6,0.0560,0.7150,,,0.2240,2.8600,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T17:30,2023,6,0.0000,0.6820,,,0.0000,2.7280,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T17:45,2023,6,0.0110,0.5110,,,0.0440,2.0440,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T18:00,2023,6,0.0010,0.2440,,,0.0040,0.9760,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T18:15,2023,6,0.0010,0.1190,,,0.0040,0.4760,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T18:30,2023,6,0.0120,0.0810,,,0.0480,0.3240,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T18:45,2023,6,0.0230,0.0530,,,0.0920,0.2120,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T19:00,2023,6,0.0390,0.0470,,,0.1560,0.1880,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T19:15,2023,6,0.0050,0.0250,,,0.0200,0.1000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T19:30,2023,6,0.0110,0.0460,,,0.0440,0.1840,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T19:45,2023,6,0.0110,0.0170,,,0.0440,0.0680,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T20:00,2023,6,0.0240,0.0060,,,0.0960,0.0240,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-29T20:15,2023,6,0.0200,0.0110,,,0.0800,0.0440,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T20:30,2023,6,0.0600,0.0010,,,0.2400,0.0040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T20:45,2023,6,0.0630,0.0040,,,0.2520,0.0160,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T21:00,2023,6,0.0550,0.0000,,,0.2200,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T21:15,2023,6,0.0740,0.0000,,,0.2960,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T21:30,2023,6,0.0950,0.0000,,,0.3800,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T21:45,2023,6,0.1230,0.0000,,,0.4920,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T22:00,2023,6,0.1090,0.0000,,,0.4360,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-29T22:15,2023,6,0.1320,0.0000,,,0.5280,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T22:30,2023,6,0.1140,0.0000,,,0.4560,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T22:45,2023,6,0.1050,0.0000,,,0.4200,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T23:00,2023,6,0.3810,0.0000,,,1.5240,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T23:15,2023,6,0.3970,0.0000,,,1.5880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T23:30,2023,6,0.4170,0.0000,,,1.6680,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-29T23:45,2023,6,0.0910,0.0000,,,0.3640,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-30T00:00,2023,6,0.1000,0.0000,,,0.4000,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-30T00:15,2023,6,0.0730,0.0000,,,0.2920,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-30T00:30,2023,6,0.1040,0.0000,,,0.4160,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-30T00:45,2023,6,0.1160,0.0000,,,0.4640,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-30T01:00,2023,6,0.0830,0.0000,,,0.3320,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-30T01:15,2023,6,0.0900,0.0000,,,0.3600,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-30T01:30,2023,6,0.0690,0.0000,,,0.2760,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-30T01:45,2023,6,0.0820,0.0000,,,0.3280,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-30T02:00,2023,6,0.0800,0.0000,,,0.3200,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-30T02:15,2023,6,0.1170,0.0000,,,0.4680,0.0000,,,4,,,,,,Ne
